,game_date,game_id,season,week,posteam,passer_id,passer,qb_hit,pass_length,pass_location,passing_yards,pass_touchdown,interception,sack,pass_attempt,complete_pass,epa,success
41448,2019-12-22,2019_16_DAL_PHI,2019,16,DAL,00-0033077,D.Prescott,0.0,short,middle,6.0,0.0,0.0,0.0,1.0,1.0,0.3355710987234488,1.0
41450,2019-12-22,2019_16_DAL_PHI,2019,16,DAL,00-0033077,D.Prescott,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-1.06012105778791,0.0
41451,2019-12-22,2019_16_DAL_PHI,2019,16,DAL,00-0033077,D.Prescott,0.0,deep,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.7648238504771143,0.0
41452,2019-12-22,2019_16_DAL_PHI,2019,16,DAL,00-0033077,D.Prescott,0.0,deep,left,0.0,0.0,0.0,0.0,1.0,0.0,-3.0420196911436506,0.0
41455,2019-12-22,2019_16_DAL_PHI,2019,16,PHI,00-0032950,C.Wentz,0.0,short,left,9.0,0.0,0.0,0.0,1.0,1.0,0.4382050858112052,1.0
41465,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,right,12.0,0.0,0.0,0.0,1.0,1.0,0.826736498856917,1.0
41468,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,middle,9.0,0.0,0.0,0.0,1.0,1.0,1.572203174000606,1.0
41469,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-1.0634766253642738,0.0
41471,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,deep,right,35.0,0.0,0.0,0.0,1.0,1.0,3.622536918031983,1.0
41474,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,left,6.0,0.0,0.0,0.0,1.0,1.0,-0.10180347348796204,0.0
41475,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.1449983094577725,0.0
41478,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.5800281567499042,0.0
41479,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,middle,3.0,0.0,0.0,0.0,1.0,1.0,-0.5182299069128931,0.0
41480,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,deep,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.4024915103800595,0.0
41482,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-1.649758010637015,0.0
41483,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,left,1.0,0.0,0.0,0.0,1.0,1.0,-0.6720108962617815,0.0
41484,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,right,8.0,0.0,0.0,0.0,1.0,1.0,-0.2939940239302814,0.0
41487,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,20.0,0.0,0.0,0.0,1.0,1.0,2.0799764380790293,1.0
41488,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.8757126610726118,0.0
41489,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,9.0,0.0,0.0,0.0,1.0,1.0,0.12868091883137822,1.0
41491,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,7.0,0.0,0.0,0.0,1.0,1.0,-0.4923497368581593,0.0
41492,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.3162664324045181,0.0
41499,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,left,9.0,0.0,0.0,0.0,1.0,1.0,0.8625014694407582,1.0
41501,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-1.7107774757314473,0.0
41503,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0619627926498652,0.0
41505,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,2.0,0.0,0.0,0.0,1.0,1.0,-0.6407980083022267,0.0
41506,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,1.0,0.0,0.0,0.0,1.0,1.0,-0.884225791785866,0.0
41513,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,deep,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.41867856914177537,0.0
41514,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,middle,13.0,0.0,0.0,0.0,1.0,1.0,1.1794788477709517,1.0
41515,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,middle,15.0,0.0,0.0,0.0,1.0,1.0,0.9924139894428663,1.0
41518,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5634050712105818,1.0
41519,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,10.0,0.0,0.0,0.0,1.0,1.0,1.4130572279391345,1.0
41523,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,1.0,deep,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.5210264553315938,0.0
41525,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.9062808598391712,0.0
41528,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,7.0,0.0,0.0,0.0,1.0,1.0,1.623441856703721,1.0
41529,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.4038742322009057,0.0
41531,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,7.0,0.0,0.0,0.0,1.0,1.0,1.1386833551805466,1.0
41536,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,middle,1.0,0.0,0.0,0.0,1.0,1.0,-0.5985609649214894,0.0
41538,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.7053650776073854,0.0
41541,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-0.21411278352024965,0.0
41545,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,middle,16.0,0.0,0.0,0.0,1.0,1.0,1.5273070741677657,1.0
41547,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,5.0,0.0,0.0,0.0,1.0,1.0,0.2352583041647449,1.0
41549,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,6.0,0.0,0.0,0.0,1.0,1.0,0.1632230046670884,1.0
41551,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.5671614500461146,0.0
41552,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.8483591622207314,0.0
41553,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.272449235774702,0.0
41560,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,middle,12.0,0.0,0.0,0.0,1.0,1.0,2.307838285341859,1.0
41563,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,left,11.0,0.0,0.0,0.0,1.0,1.0,0.5293646478676237,1.0
41566,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,left,3.0,1.0,0.0,0.0,1.0,1.0,2.042393598880153,1.0
41570,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,deep,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.7451325673609972,0.0
41571,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.134074611822143,1.0
41574,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,middle,6.0,0.0,0.0,0.0,1.0,1.0,-0.5324515935499221,0.0
41575,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0034959,A.Beck,0.0,short,right,6.0,0.0,0.0,0.0,1.0,1.0,2.3515461592469364,1.0
41576,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,13.0,0.0,0.0,0.0,1.0,1.0,0.8380489103728905,1.0
41579,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,12.0,0.0,0.0,0.0,1.0,1.0,1.0978234845097177,1.0
41581,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,middle,3.0,1.0,0.0,0.0,1.0,1.0,0.8431989377131686,1.0
41585,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,left,8.0,0.0,0.0,0.0,1.0,1.0,0.7441703991498798,1.0
41587,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,1.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.7703868376556784,0.0
41588,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,deep,right,0.0,0.0,0.0,0.0,1.0,0.0,-1.3527799034491181,0.0
41590,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,1.0,short,right,2.0,0.0,0.0,0.0,1.0,1.0,-0.47131068352609873,0.0
41591,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,5.0,0.0,0.0,0.0,1.0,1.0,-0.27213356946595013,0.0
41593,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,5.0,0.0,0.0,0.0,1.0,1.0,1.1311179109616205,1.0
41595,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,6.0,0.0,0.0,0.0,1.0,1.0,0.0006068260408937931,1.0
41596,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,left,16.0,0.0,0.0,0.0,1.0,1.0,1.9054873892455362,1.0
41600,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3551582181826234,1.0
41601,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,middle,0.0,0.0,0.0,0.0,1.0,0.0,-0.4652221892029047,0.0
41602,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,deep,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.8961372703779489,0.0
41604,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-1.4587584268301725,0.0
41608,2019-12-22,2019_16_DET_DEN,2019,16,DEN,00-0035704,D.Lock,0.0,short,right,2.0,0.0,0.0,0.0,1.0,1.0,-0.35715701058506966,0.0
41611,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,middle,3.0,0.0,0.0,0.0,1.0,1.0,-0.22909763013012707,0.0
41613,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.315880143083632,0.0
41614,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,deep,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.4237442914163694,0.0
41616,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,middle,0.0,0.0,0.0,0.0,1.0,0.0,-0.7751521718455479,0.0
41617,2019-12-22,2019_16_DET_DEN,2019,16,DET,00-0035040,D.Blough,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-2.745115793775767,0.0
41628,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.7318259244784713,0.0
41630,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,3.0,0.0,0.0,0.0,1.0,1.0,-5.533444520318881,0.0
41632,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.9969523950712755,0.0
41633,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.6510095286182338,0.0
41636,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,middle,6.0,0.0,0.0,0.0,1.0,1.0,0.17200675047934055,1.0
41638,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,6.0,0.0,0.0,0.0,1.0,1.0,1.0717931513208896,1.0
41639,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-0.87642233655788,0.0
41640,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,middle,18.0,0.0,0.0,0.0,1.0,1.0,1.959304501535371,1.0
41641,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,right,3.0,0.0,0.0,0.0,1.0,1.0,-0.19850134593434632,0.0
41643,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,deep,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.9102907222695649,0.0
41645,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.6181288089137524,0.0
41647,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,right,8.0,0.0,0.0,0.0,1.0,1.0,1.6495779631659389,1.0
41648,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,middle,5.0,0.0,0.0,0.0,1.0,1.0,0.13974686712026596,1.0
41649,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.024151966907084,0.0
41651,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,deep,right,0.0,0.0,0.0,0.0,1.0,0.0,-1.4871234521269798,0.0
41654,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,right,15.0,0.0,0.0,0.0,1.0,1.0,1.2350263560656458,1.0
41657,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,middle,11.0,0.0,0.0,0.0,1.0,1.0,0.6911397314397618,1.0
41659,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,deep,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.6237983629107475,0.0
41660,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.8650705465378485,0.0
41665,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,1.0,short,right,5.0,0.0,0.0,0.0,1.0,1.0,-0.6344118975102901,0.0
41666,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.1431529116816819,0.0
41668,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.9971488257870078,0.0
41669,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,right,2.0,0.0,0.0,0.0,1.0,1.0,-0.6038949815556407,0.0
41671,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,0.0,0.0,1.0,0.0,1.0,0.0,-4.948277498362586,0.0
41674,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,deep,right,21.0,1.0,0.0,0.0,1.0,1.0,3.120647015166469,1.0
41680,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,deep,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.6666786284185946,0.0
41681,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,11.0,0.0,0.0,0.0,1.0,1.0,1.0759724993258715,1.0
41684,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,1.0,short,right,8.0,0.0,0.0,0.0,1.0,1.0,0.5327845973661169,1.0
41686,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,5.0,0.0,0.0,0.0,1.0,1.0,0.20981140161165968,1.0
41687,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.7537079958128743,0.0
41688,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.3739856706699678,0.0
41692,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-2.3461534718517214,0.0
41696,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,right,13.0,0.0,0.0,0.0,1.0,1.0,-4.028273329429794,0.0
41699,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0031588,S.Diggs,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-1.8194127251044847,0.0
41700,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,deep,left,0.0,0.0,0.0,0.0,1.0,0.0,-2.5185787876835093,0.0
41701,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,right,1.0,0.0,0.0,0.0,1.0,1.0,-0.44651186489500105,0.0
41703,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.5045866968575865,0.0
41704,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,1.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.306714765378274,0.0
41709,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.7184963076142594,0.0
41711,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.3616238320246339,0.0
41712,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,16.0,0.0,0.0,0.0,1.0,1.0,1.3603899762383662,1.0
41714,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,11.0,0.0,0.0,0.0,1.0,1.0,0.026936365582514554,1.0
41715,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,13.0,0.0,0.0,0.0,1.0,1.0,0.7216415829607286,1.0
41716,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,6.0,0.0,0.0,0.0,1.0,1.0,0.03979686234379187,1.0
41717,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,8.0,0.0,0.0,0.0,1.0,1.0,1.0029007411794737,1.0
41719,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.806788232941531,0.0
41723,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,left,7.0,0.0,0.0,0.0,1.0,1.0,0.3409067243337631,1.0
41725,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-1.8126562149263918,0.0
41728,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,deep,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.8118785978294909,0.0
41729,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,middle,10.0,0.0,0.0,0.0,1.0,1.0,1.8879834557883441,1.0
41732,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-1.4543432057835162,0.0
41733,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,deep,right,0.0,0.0,0.0,0.0,1.0,0.0,-1.1312115951441228,0.0
41735,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.6279203379526734,0.0
41736,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-1.7704962147399783,0.0
41737,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,deep,middle,28.0,0.0,0.0,0.0,1.0,1.0,3.813902724068612,1.0
41740,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,deep,middle,0.0,0.0,1.0,0.0,1.0,0.0,-5.834652527468279,0.0
41743,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,right,6.0,0.0,0.0,0.0,1.0,1.0,0.16534913366194814,1.0
41745,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,6.0,0.0,0.0,0.0,1.0,1.0,1.1374838653719053,1.0
41747,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,right,6.0,0.0,0.0,0.0,1.0,1.0,0.09211370977573097,1.0
41749,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.053,1.0
41751,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,middle,4.0,0.0,0.0,0.0,1.0,1.0,-0.14401255920529366,0.0
41752,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,left,7.0,0.0,0.0,0.0,1.0,1.0,0.7490151524543762,1.0
41754,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,right,5.0,0.0,0.0,0.0,1.0,1.0,-0.08331758040003479,0.0
41759,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,6.0,0.0,0.0,0.0,1.0,1.0,0.16721499082632363,1.0
41761,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,left,8.0,0.0,0.0,0.0,1.0,1.0,1.5489483065903187,1.0
41762,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,short,right,0.0,0.0,0.0,0.0,1.0,1.0,-0.5786910548340529,0.0
41765,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-2.14747053058818,0.0
41767,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,right,-1.0,0.0,0.0,0.0,1.0,1.0,-0.7863831876311451,0.0
41768,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,left,3.0,0.0,0.0,0.0,1.0,1.0,-0.47708021220751107,0.0
41769,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-1.580979057122022,0.0
41772,2019-12-23,2019_16_GB_MIN,2019,16,GB,00-0023459,A.Rodgers,0.0,deep,middle,18.0,0.0,0.0,0.0,1.0,1.0,1.7454820254351944,1.0
41776,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,middle,0.0,0.0,0.0,0.0,1.0,0.0,-0.5430115396156907,0.0
41777,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,middle,6.0,0.0,0.0,0.0,1.0,1.0,0.10813752235844731,1.0
41778,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,middle,10.0,0.0,0.0,0.0,1.0,1.0,1.3134355070069432,1.0
41779,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,left,10.0,0.0,0.0,0.0,1.0,1.0,0.7764691042830236,1.0
41780,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-1.1578502751071937,0.0
41781,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.8990352787077427,0.0
41783,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,right,0.0,0.0,0.0,0.0,1.0,1.0,-0.6073793731629848,0.0
41784,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,deep,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.749390676850453,0.0
41792,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,short,left,4.0,0.0,0.0,0.0,1.0,1.0,-0.26192535064183176,0.0
41793,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,0.0,deep,middle,0.0,0.0,0.0,0.0,1.0,0.0,-0.3965464719804004,0.0
41794,2019-12-23,2019_16_GB_MIN,2019,16,MIN,00-0029604,K.Cousins,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-1.6335021354607306,0.0
